popularity,original_title,runtime,vote_count,budget_adj,revenue_adj,prim_genre,second_genre,prim_actor,second_actor,prim_director,profit_adj,release_date,movie_duration,vote_adj
0.566661,Brokedown Palace,100,52,32726321.164858,17017687.0057261,Drama,Thriller,Claire Danes,Kate Beckinsale,Jonathan Kaplan,-15708634.1591319,1999-08-13,long_movie,0.027118991493286868
0.54872,Annie,90,35,0.0,0.0,Music,Family,Kathy Bates,Victor Garber,Rob Marshall,0.0,1999-11-07,short_movie,0.014092446448703496
0.548097,House on Haunted Hill,93,84,24872004.0852921,53469679.9143251,Horror,Mystery,Geoffrey Rush,Famke Janssen,William Malone,28597675.829033002,1999-10-29,short_movie,0.04247207133340166
0.545399,From Dusk Till Dawn 2: Texas Blood Money,88,55,6545264.23297161,0.0,Crime,Action,Robert Patrick,Duane Whitaker,Scott Spiegel,-6545264.23297161,1999-03-16,short_movie,0.020754330224454238
0.538087,Best Laid Plans,92,14,0.0,0.0,Drama,Thriller,Reese Witherspoon,Alessandro Nivola,Mike Barker,0.0,1999-04-09,short_movie,0.002336783847494107
0.521573,A Christmas Carol,95,23,0.0,0.0,Drama,Fantasy,Patrick Stewart,Richard E. Grant,David Hugh Jones,0.0,1999-12-05,short_movie,0.008127498206415907
0.508128,The Thomas Crown Affair,113,196,62834536.6365274,162722051.034472,Drama,Comedy,Pierce Brosnan,Rene Russo,John McTiernan,99887514.3979446,1999-08-06,long_movie,0.1277236855590858
0.503460999999999,Random Hearts,133,32,83779382.1820366,97666560.9388317,Drama,Romance,Harrison Ford,Kristin Scott Thomas,Sydney Pollack,13887178.756795108,1999-10-08,long_movie,0.011950394588500562
0.501242,eXistenZ,97,229,19635792.6989148,3739586.97550016,Action,Thriller,Jennifer Jason Leigh,Jude Law,David Cronenberg,-15896205.72341464,1999-04-14,short_movie,0.14813979706877115
0.498365,The End of the Affair,102,24,30108215.4716694,14174183.3571995,Drama,,Ralph Fiennes,Stephen Rea,Neil Jordan,-15934032.114469899,1999-12-03,long_movie,0.008752690376140206
0.49601,Blue Streak,93,202,85088435.0286309,154152099.635677,Thriller,Action,Martin Lawrence,Luke Wilson,Les Mayfield,69063664.60704611,1999-09-17,short_movie,0.11806907861022856
0.480421,The Rage: Carrie 2,104,33,27490109.7784807,23252319.5434652,Horror,Thriller,Emily Bergl,Jason London,Katt Shea,-4237790.2350155,1999-03-11,long_movie,0.012022137952239416
0.479263,Arlington Road,117,91,28144636.2017779,0.0,Drama,Thriller,Jeff Bridges,Tim Robbins,Mark Pellington,-28144636.2017779,1999-03-19,long_movie,0.0572819514194937
0.47074,Black and White,98,11,13090528.4659432,6861158.32064752,Drama,,Robert Downey Jr.,Scott Caan,James Toback,-6229370.1452956805,1999-09-04,short_movie,0.00048170544224659224
0.469286,Introducing Dorothy Dandridge,120,10,0.0,0.0,Drama,,Halle Berry,Brent Spiner,Martha Coolidge,0.0,1999-08-21,long_movie,0.0
0.45956,Three to Tango,98,29,26181056.9318864,0.0,Comedy,Romance,Matthew Perry,Neve Campbell,Damon Santostefano,-26181056.9318864,1999-10-22,short_movie,0.009736599364558778
0.454992,The Corruptor,110,30,32726321.164858,19840266.7535528,Action,Crime,Mark Wahlberg,Chow Yun-fat,James Foley,-12886054.4113052,1999-03-12,long_movie,0.01250384339448601
0.450237,Anna and the King,148,116,98178963.4945741,0.0,Drama,History,Jodie Foster,Chow Yun-fat,Andy Tennant,-98178963.4945741,1999-12-16,long_movie,0.06844316900686685
0.446421,Titus,162,37,0.0,0.0,Drama,History,Anthony Hopkins,Jessica Lange,Julie Taymor,0.0,1999-12-25,long_movie,0.017710361791534283
0.424997999999999,K-911,91,28,0.0,0.0,Comedy,Action,Jim Belushi,Christine Tucci,Charles T. Kanganis,0.0,1999-12-07,short_movie,0.009962078507738035
0.418611,Universal Soldier: The Return,82,74,58907378.0967445,13964835.6988136,Action,Science Fiction,Jean-Claude Van Damme,Kiana Tom,Mic Rodgers,-44942542.3979309,1999-08-05,short_movie,0.02951726965255714
0.416778,Mickey Blue Eyes,102,70,0.0,0.0,Comedy,Crime,Hugh Grant,James Caan,Kelly Makin,0.0,1999-08-16,long_movie,0.030747155888080354
0.413376,Candyman: Day of the Dead,93,16,0.0,0.0,Fantasy,Horror,Tony Todd,Donna D'Errico,Turi Meyer,0.0,1999-07-09,short_movie,0.0022137952239417854
0.40647,The Mating Habits of the Earthbound Human,88,11,0.0,0.0,Comedy,Romance,Carmen Electra,Mackenzie Astin,Jeff Abugov,0.0,1999-09-03,short_movie,0.0006149431177616071
0.406308,Joan of Arc,140,13,26181056.9318864,0.0,Drama,History,Leelee Sobieski,Powers Boothe,Christian Duguay,-26181056.9318864,1999-05-16,long_movie,0.0017833350415086605
0.401336,Pushing Tin,124,56,43198743.9376126,0.0,Comedy,Drama,John Cusack,Billy Bob Thornton,Mike Newell,-43198743.9376126,1999-04-23,long_movie,0.02593010146561443
0.354484,From Dusk Till Dawn 3: The Hangman's Daughter,94,44,6545264.23297161,0.0,Western,Horror,Marco Leonardi,Temuera Morrison,P.J. Pesce,-6545264.23297161,1999-10-30,short_movie,0.015332581736189404
0.393985,Chill Factor,101,16,91633699.2616025,14745126.7562416,Action,Comedy,Cuba Gooding Jr.,Skeet Ulrich,Hugh Johnson,-76888572.5053609,1999-09-01,long_movie,0.0033206928359126786
0.390862,Sunshine,181,12,0.0,0.0,Drama,History,Ralph Fiennes,William Hurt,IstvÃ¡n SzabÃ³,0.0,1999-09-13,long_movie,0.0009839089884185713
0.383326,Life,108,87,104724227.727545,96012518.9959931,Comedy,Crime,Eddie Murphy,Martin Lawrence,Ted Demme,-8711708.7315519,1999-04-16,long_movie,0.05208568207440811
0.382872,Anywhere But Here,114,42,30108215.4716694,24418567.8150245,Drama,Comedy,Susan Sarandon,Natalie Portman,Wayne Wang,-5689647.656644899,1999-11-12,long_movie,0.019350210105565237
0.378188,The Astronaut's Wife,109,132,98178963.4945741,25655587.4106293,Drama,Science Fiction,Johnny Depp,Charlize Theron,Rand Ravich,-72523376.0839448,1999-08-26,long_movie,0.06752075433022446
0.88284,My Favorite Martian,94,43,85088435.0286309,48238729.6113382,Comedy,Drama,Jeff Daniels,Elizabeth Hurley,Donald Petrie,-36849705.4172927,1999-02-11,short_movie,0.01758737316798196
0.364241,A Midsummer Night's Dream,116,49,14399581.3125375,0.0,Fantasy,Drama,Kevin Kline,Michelle Pfeiffer,Michael Hoffman,-14399581.3125375,1999-04-25,long_movie,0.022383929486522496
0.274419,The Limey,89,38,13090528.4659432,4179939.26256602,Drama,Action,Terence Stamp,Lesley Ann Warren,Steven Soderbergh,-8910589.20337718,1999-05-15,short_movie,0.018940248027057495
0.35206,Angela's Ashes,145,24,32.726321164858,17.0176870057261,Drama,,Emily Watson,Robert Carlyle,Alan Parker,-15.7086341591319,1999-12-25,long_movie,0.010044070923439582
0.573718,The Story of Us,95,42,65452642.3297161,77103253.2450438,Comedy,Drama,Bruce Willis,Michelle Pfeiffer,Rob Reiner,11650610.915327698,1999-10-13,short_movie,0.019350210105565237
0.257547,Drive Me Crazy,91,34,10472422.7727545,23357926.0728113,Drama,Comedy,Melissa Joan Hart,Stephen Collins,John Schultz,12885503.300056802,1999-10-01,short_movie,0.014512657579173928
0.345172,Fortress 2,92,17,14399581.3125375,0.0,Science Fiction,Action,Christopher Lambert,Aidan Rea,Geoff Murphy,-14399581.3125375,1999-10-07,short_movie,0.002726247822076458
0.411324,An American Tail 4: The Mystery of the Night Monster,78,20,0.0,0.0,Adventure,Fantasy,Thomas Dekker,Lacey Chabert,Larry Latham,0.0,1999-02-04,short_movie,0.006251921697243005
1.104937,Muppets from Space,87,50,31417268.3182637,21325748.5065997,Fantasy,Comedy,Steve Whitmire,Dave Goelz,Tim Hill,-10091519.811664,1999-07-14,short_movie,0.02336783847494107
0.335398,The Straight Story,112,111,13090528.4659432,0.0,Drama,,Richard Farnsworth,Sissy Spacek,David Lynch,-13090528.4659432,1999-10-15,long_movie,0.07556626012093881
0.333245,An Ideal Husband,97,23,18326739.8523205,24263544.5407194,Drama,Comedy,Cate Blanchett,Minnie Driver,Oliver Parker,5936804.688398901,1999-04-15,short_movie,0.008527211232960952
0.331443,Dak ging san yan lui,114,10,0.0,0.0,Action,Comedy,Nicholas Tse,Stephen Fung,Benny Chan,0.0,1999-06-18,long_movie,0.0
0.330491,Jakob the Liar,120,39,0.0,0.0,Comedy,Drama,Robin Williams,Armin Mueller-Stahl,Peter Kassovitz,0.0,1999-09-16,long_movie,0.018130572922004713
0.328409,Deuce Bigalow: Male Gigolo,88,154,22253898.3921034,85788866.0080996,Comedy,,Rob Schneider,William Forsythe,Mike Mitchell,63534967.6159962,1999-12-10,short_movie,0.07822076457927642
0.324805,The Jack Bull,116,11,0.0,0.0,TV Movie,Action,John Cusack,John Goodman,John Badham,0.0,1999-04-17,long_movie,0.0006149431177616071
0.323791,Idle Hands,92,83,32726321.164858,5435488.50121434,Thriller,Comedy,Devon Sawa,Seth Green,Rodman Flender,-27290832.66364366,1999-04-30,short_movie,0.04563902838987394
0.322499,Any Given Sunday,150,231,71997906.5626877,131207455.946117,Drama,,Al Pacino,Cameron Diaz,Oliver Stone,59209549.383429304,1999-12-16,long_movie,0.15402275289535716
0.322339,The Deep End of the Ocean,106,26,49744008.1705842,36812006.0043636,Drama,Mystery,Michelle Pfeiffer,Treat Williams,Ulu Grosbard,-12932002.166220605,1999-03-12,long_movie,0.009511120221379522
0.318024,Inferno,95,22,19635792.6989148,0.0,Action,Drama,Jean-Claude Van Damme,Pat Morita,John G. Avildsen,-19635792.6989148,1999-09-25,short_movie,0.0063954084247207135
0.312827,Human Traffic,99,42,785431.707956593,5236211.38637729,Comedy,Drama,John Simm,Danny Dyer,Justin Kerrigan,4450779.678420696,1999-06-04,short_movie,0.02230193707082095
0.312759,In Too Deep,97,10,9163369.92616025,18341733.7436254,Drama,Action,Omar Epps,LL Cool J,Michael Rymer,9178363.817465149,1999-08-25,short_movie,0.0
0.312306,Bowfinger,97,112,71997906.5626877,0.0,Comedy,,Steve Martin,Eddie Murphy,Frank Oz,-71997906.5626877,1999-08-12,short_movie,0.06272419801168393
0.377269,Teaching Mrs. Tingle,96,39,17017687.0057261,11711097.0111574,Comedy,Thriller,Helen Mirren,Katie Holmes,Kevin Williamson,-5306589.994568698,1999-08-11,short_movie,0.015752792866659832
0.304124,Holy Smoke,115,22,0.0,0.0,Drama,Comedy,Kate Winslet,Harvey Keitel,Jane Campion,0.0,1999-09-04,long_movie,0.007133340166034642
0.258844,Summer of Sam,142,49,0.0,0.0,Thriller,Drama,John Leguizamo,Adrien Brody,Spike Lee,0.0,1999-07-02,long_movie,0.0259813467254279
0.301845,Varsity Blues,106,62,0.0,0.0,Comedy,Drama,James Van Der Beek,Amy Smart,Brian Robbins,0.0,1999-01-15,long_movie,0.030378190017423392
0.301697,Rogue Trader,101,13,0.0,0.0,Drama,Foreign,Ewan McGregor,Anna Friel,James Dearden,0.0,1999-01-01,long_movie,0.0017833350415086605
0.301533,Wing Commander,100,39,39271585.3978296,0.0,Action,Science Fiction,Freddie Prinze Jr.,Saffron Burrows,Christopher Roberts,-39271585.3978296,1999-03-11,long_movie,0.012186122783642513
0.300431,The War Zone,98,12,0.0,0.0,Drama,,Ray Winstone,Tilda Swinton,Tim Roth,0.0,1999-06-11,short_movie,0.0015168596904786308
0.299004,But I'm a Cheerleader,85,40,0.0,0.0,Comedy,,Natasha Lyonne,Brandt Wille,Jamie Babbit,0.0,1999-09-12,short_movie,0.019678179768371426
0.297996,At First Sight,128,21,0.0,0.0,Drama,Romance,Val Kilmer,Mira Sorvino,Irwin Winkler,0.0,1999-01-15,long_movie,0.006764374295377677
0.296655,Superstar,81,46,0.0,0.0,Comedy,Family,Molly Shannon,Will Ferrell,Bruce McCulloch,0.0,1999-10-08,short_movie,0.017710361791534283
0.289133,True Crime,127,46,0.0,0.0,Crime,Drama,Clint Eastwood,Isaiah Washington,Clint Eastwood,0.0,1999-03-19,long_movie,0.022506918110074818
0.28789,Pirates of Silicon Valley,97,109,0.0,0.0,Drama,TV Movie,Noah Wyle,Joey Slotnick,Martyn Burke,0.0,1999-05-10,short_movie,0.066967305524239
0.285902,Drop Dead Gorgeous,98,41,13090528.4659432,13838531.7349099,Comedy,,Kirsten Dunst,Ellen Barkin,Michael Patrick Jann,748003.268966699,1999-07-23,short_movie,0.019698677872296812
0.281948,Sweet and Lowdown,95,48,0.0,0.0,Comedy,Drama,Woody Allen,Ben Duncan,Woody Allen,0.0,1999-12-03,short_movie,0.025315158347852824
0.278394,Snow Falling on Cedars,127,15,0.0,0.0,Drama,Romance,Ethan Hawke,Youki Kudoh,Scott Hicks,0.0,1999-12-22,long_movie,0.0033309418878753718
0.066504,The Best Man,120,22,11781475.6193489,45258905.1265258,Drama,Comedy,Nia Long,Morris Chestnut,Malcolm D. Lee,33477429.5071769,1999-10-22,long_movie,0.00959311263708107
0.231418,Simply Irresistible,95,28,7854317.07956593,5758509.07258711,Comedy,,Sarah Michelle Gellar,Sean Patrick Flanery,Mark Tarlov,-2095808.00697882,1999-02-05,short_movie,0.011437941990365892
0.272771,Music of the Heart,124,25,35344426.8580467,19451732.0143665,Drama,,Meryl Streep,Angela Bassett,Wes Craven,-15892694.843680203,1999-10-29,long_movie,0.010300297222506919
0.26906,Bartok the Magnificent,67,31,0.0,0.0,Animation,Comedy,Hank Azaria,Kelsey Grammer,Gary Goldman,0.0,1999-11-15,short_movie,0.012483345290560622
0.265623,Two Hands,103,23,0.0,0.0,Comedy,Crime,Heath Ledger,Bryan Brown,Gregor Jordan,0.0,1999-07-29,long_movie,0.007194834477810804
0.265105,Buena Vista Social Club,105,48,0.0,0.0,Documentary,Music,Compay Segundo,Eliades Ochoa,Wim Wenders,0.0,1999-02-17,long_movie,0.02765194219534693
0.143906,For Love of the Game,137,52,65452642.3297161,0.0,Drama,Romance,Kevin Costner,Kelly Preston,Sam Raimi,-65452642.3297161,1999-09-17,long_movie,0.027118991493286868
0.260903,"Mystery, Alaska",119,35,36653479.704641,11635048.8950874,Comedy,Drama,Russell Crowe,Hank Azaria,Jay Roach,-25018430.8095536,1999-10-01,long_movie,0.014861125345905503
0.257431,The Mod Squad,92,18,65452642.3297161,17358106.198483,Action,Mystery,Claire Danes,Giovanni Ribisi,Scott Silver,-48094536.131233096,1999-03-26,short_movie,0.0036896587065696424
0.253305,Alice in Wonderland,150,39,27490109.7784807,0.0,Fantasy,Family,Tina Majorino,Robbie Coltrane,Nick Willing,-27490109.7784807,1999-02-28,long_movie,0.018725017935840933
0.25073,The Wood,106,24,7854317.07956593,32804393.0766289,Comedy,Drama,Omar Epps,Richard T. Jones,Rick Famuyiwa,24950075.99706297,1999-07-16,long_movie,0.010904991288305832
0.250148999999999,Mansfield Park,112,33,0.0,0.0,Drama,Romance,Frances O'Connor,Lindsay Duncan,Patricia Rozema,0.0,1999-11-12,long_movie,0.01532233268422671
0.246669,200 Cigarettes,101,25,7854317.07956593,8970219.17864526,Comedy,Drama,Ben Affleck,Casey Affleck,Risa Bramon Garcia,1115902.0990793305,1999-02-26,long_movie,0.009992825663626114
0.323477,Ravenous,100,48,15708634.1591318,0.0,Horror,Thriller,Guy Pearce,Robert Carlyle,Antonia Bird,-15708634.1591318,1999-03-16,long_movie,0.025704622322435172
0.242797,The Out-of-Towners,90,20,98178963.4945741,37962532.5512353,Comedy,,Steve Martin,Goldie Hawn,Sam Weisman,-60216430.9433388,1999-04-02,short_movie,0.005329507020600595
0.319907,Cookie's Fortune,118,11,13090528.4659432,0.0,Comedy,Drama,Glenn Close,Julianne Moore,Robert Altman,-13090528.4659432,1999-01-22,long_movie,0.000635441221686994
0.239265,American Movie,107,20,0.0,0.0,Documentary,,Mark Borchardt,Mike Schank,Chris Smith,0.0,1999-11-05,long_movie,0.0076867889720200885
0.238749,Eye of the Beholder,109,25,19635792.6989148,0.0,Drama,Mystery,Ewan McGregor,Ashley Judd,Stephan Elliott,-19635792.6989148,1999-09-04,long_movie,0.008147996310341294
0.235223,Joan of Arc,148,209,78543170.7956593,87675538.4232537,Adventure,Drama,Milla Jovovich,Dustin Hoffman,Luc Besson,9132367.627594396,1999-10-18,long_movie,0.1244132417751358
0.297398,The Other Sister,130,17,45816849.6308012,0.0,Comedy,Drama,Juliette Lewis,Diane Keaton,Garry Marshall,-45816849.6308012,1999-02-26,long_movie,0.004232858460592396
0.22722,Don't Look Under the Bed,100,14,0.0,0.0,Drama,Family,Erin Chambers,Ty Hodges,Kenneth Johnson,0.0,1999-10-09,long_movie,0.0024187762631956546
0.2264,Smart House,82,15,0.0,0.0,Drama,Family,Katey Sagal,Ryan Merriman,LeVar Burton,0.0,1999-06-26,short_movie,0.0024085272112329614
0.218481,The Devil's Arithmetic,95,11,0.0,0.0,Drama,Science Fiction,Kirsten Dunst,Brittany Murphy,Donna Deitch,0.0,1999-03-28,short_movie,0.0006046940657989136
0.216242,Beowulf,95,27,26181056.9318864,2004488.4804004,Action,Science Fiction,Christopher Lambert,Rhona Mitra,Graham Baker,-24176568.451486003,1999-04-01,short_movie,0.007840524751460489
0.212029,Play It to the Bone,124,20,31417268.3182637,11040742.8298921,Comedy,Drama,Antonio Banderas,Woody Harrelson,Ron Shelton,-20376525.488371596,1999-12-25,long_movie,0.005431997540227529
0.20768,Animal Farm,91,21,30108215.4716694,0.0,Family,Drama,Kelsey Grammer,Ian Holm,John Stephenson,-30108215.4716694,1999-10-03,short_movie,0.006313416009019165
0.207575,The Magical Legend of the Leprechauns,139,16,0.0,0.0,Fantasy,,Randy Quaid,Whoopi Goldberg,John Henderson,0.0,1999-11-07,long_movie,0.003935635953674285
0.204411,"Happy, Texas",98,13,2225389.83921034,2544339.2562302,Comedy,Crime,Steve Zahn,William H. Macy,Mark Illsley,318949.41701986035,1999-12-03,short_movie,0.0016295992620682586
0.202456,Journey to the Center of the Earth,180,11,0.0,0.0,Adventure,Fantasy,Treat Williams,Jeremy London,George T. Miller,0.0,1999-07-07,long_movie,0.0005329507020600595
0.20056,Eddie Izzard: Dress to Kill,114,10,0.0,0.0,Comedy,Foreign,Eddie Izzard,,Lawrence Jordan,0.0,1999-06-14,long_movie,0.0
0.198477,Mumford,112,10,0.0,0.0,Comedy,Drama,Loren Dean,Hope Davis,Lawrence Kasdan,0.0,1999-09-24,long_movie,0.0
0.198126,Ride with the Devil,138,15,49744008.1705842,831374.226660667,Drama,War,Tobey Maguire,Skeet Ulrich,Ang Lee,-48912633.94392353,1999-11-24,long_movie,0.003382187147688839
0.195796,Better Than Chocolate,101,12,0.0,0.0,Drama,Romance,Karyn Dwyer,Christina Cox,Anne Wheeler,0.0,1999-02-14,long_movie,0.0011888900276724402
0.195048,Jawbreaker,87,48,3927158.53978296,4027719.97945834,Comedy,,Rose McGowan,Julie Benz,Darren Stein,100561.43967538001,1999-01-30,short_movie,0.02180998257661166
0.193797,Bats,91,10,0.0,0.0,Horror,Thriller,Lou Diamond Phillips,Dina Meyer,Louis Morneau,0.0,1999-10-22,short_movie,0.0
0.187628,Topsy-Turvy,160,14,0.0,0.0,Comedy,Drama,Allan Corduner,Jim Broadbent,Mike Leigh,0.0,1999-09-03,long_movie,0.0026647535103002974
0.187319,Dick,94,33,17017687.0057261,35998953.2813438,Comedy,,Kirsten Dunst,Michelle Williams,Andrew Fleming,18981266.275617704,1999-08-04,short_movie,0.013436507123091114
0.186474,Flawless,112,24,0.0,5875721.66447116,Comedy,Drama,Robert De Niro,Philip Seymour Hoffman,Joel Schumacher,5875721.66447116,1999-11-26,long_movie,0.008896177103617915
0.173433,The King and I,87,14,32726321.164858,15708634.1591318,Animation,Drama,Miranda Richardson,Martin Vidnovic,Richard Rich,-17017687.005726196,1999-03-19,short_movie,0.001926821768986369
0.170248,Babylon 5: A Call to Arms,94,13,0.0,0.0,Action,Drama,Bruce Boxleitner,Jerry Doyle,Michael Vejar,0.0,1999-01-03,short_movie,0.002090806600389464
0.167869,A Walk on the Moon,107,11,18326739.8523205,0.0,Drama,Romance,Diane Lane,Viggo Mortensen,Tony Goldwyn,-18326739.8523205,1999-01-29,long_movie,0.0006559393256123809
0.166168,Resurrection,103,19,13090528.4659432,0.0,Crime,Drama,Christopher Lambert,Leland Orser,Russell Mulcahy,-13090528.4659432,1999-06-05,long_movie,0.0056267295275187045
0.081035,Terror Firmer,114,10,0.0,0.0,Comedy,Horror,Will Keenan,Alyce LaTourelle,Lloyd Kaufman,0.0,1999-05-01,long_movie,0.0
0.163336999999999,Outside Providence,96,12,9163369.92616025,9545842.44161395,Romance,Comedy,Shawn Hatosy,Amy Smart,Michael Corrente,382472.5154537,1999-08-16,short_movie,0.0011478938198216666
0.162638,Passport to Paris,87,28,0.0,0.0,Comedy,Drama,Mary-Kate Olsen,Ashley Olsen,Alan Metter,0.0,1999-11-09,short_movie,0.011253459055037409
0.161076,Hum Dil De Chuke Sanam,188,16,0.0,0.0,Drama,Romance,Aishwarya Rai Bachchan,Salman Khan,Sanjay Leela Bhansali,0.0,1999-06-18,long_movie,0.004058624577226606
0.153649,Children of the Corn 666: Isaac's Return,82,11,0.0,0.0,Horror,Mystery,John Franklin,Natalie Ramsey,Kari Skogland,0.0,1999-10-19,short_movie,0.00034846776673157735
0.175782,Breakfast of Champions,110,15,15708634.1591318,0.0,Comedy,,Bruce Willis,Albert Finney,Alan Rudolph,-15708634.1591318,1999-02-13,long_movie,0.0024597724710464283
0.145004,In Dreams,100,15,0.0,0.0,Drama,Thriller,Annette Bening,Aidan Quinn,Neil Jordan,0.0,1999-01-15,long_movie,0.0024085272112329614
0.144508,Body Shots,106,11,0.0,314033.923580898,Drama,Romance,Jerry O'Connell,Amanda Peet,Michael Cristofer,314033.923580898,1999-10-07,long_movie,0.0004714563902838987
0.134902,Rang-e khoda,90,17,0.0,0.0,Family,Drama,Hossein Mahjoub,Mohsen Ramezani,Majid Majidi,0.0,1999-02-08,short_movie,0.004878548734242082
